@relation dataset_13

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 {nom_2_0,nom_2_1,nom_2_2}
@attribute col3 {nom_3_0,nom_3_1,nom_3_2}
@attribute col4 numeric
@attribute col5 numeric
@attribute class numeric

@data
0.713776,1,nom_2_0,nom_3_1,1,?,1.430426
-1.226851,0,nom_2_0,nom_3_0,0,?,1.994412
-53.013627,0,nom_2_0,nom_3_1,0,?,1.386734
-0.77979,0,nom_2_0,nom_3_0,0,?,1.32801
-0.139627,0,nom_2_0,nom_3_0,0,?,0.419415
0.700602,1,nom_2_1,nom_3_1,1,?,2.226211
-1.162327,0,nom_2_0,nom_3_0,0,?,1.822934
-1.96084,0,nom_2_0,nom_3_0,0,?,3.552058
0.915289,1,nom_2_1,nom_3_1,1,?,2.051148
-0.892492,0,nom_2_0,nom_3_0,0,?,0.987545
1.131175,1,nom_2_1,nom_3_1,1,?,2.726433
813.315693,1,nom_2_1,nom_3_1,1,?,1.193865
0.993401,1,nom_2_0,nom_3_1,1,?,1.675394
-0.459937,0,nom_2_0,nom_3_0,0,?,1.132851
-1.013758,0,nom_2_0,nom_3_0,0,?,2.09214
-0.069321,0,nom_2_0,nom_3_0,0,?,1.764705
0.238927,1,nom_2_1,nom_3_1,1,?,?
0.395261,0,nom_2_0,nom_3_0,0,?,0.954661
-0.325991,0,nom_2_0,nom_3_1,0,?,0.65654
-4.013699,0,nom_2_0,nom_3_0,0,?,7.55208
0.379848,1,nom_2_0,nom_3_1,1,?,0.856991
-0.838587,0,nom_2_0,nom_3_0,0,?,2.29029
0.721215,?,nom_2_1,nom_3_1,?,?,1.934312
-0.671801,0,nom_2_0,nom_3_0,0,?,1.920312
-0.002446,0,nom_2_0,nom_3_0,0,?,0.411957
0.679775,0,nom_2_1,nom_3_0,0,?,1.303551
-0.631337,0,nom_2_0,nom_3_0,0,?,1.087224
1.309528,1,nom_2_0,nom_3_1,1,?,1.830448
0.14026,1,nom_2_1,nom_3_1,1,?,1.688316
0.938971,1,nom_2_1,nom_3_1,1,?,2.185412
-0.575607,1,nom_2_0,nom_3_0,1,?,1.074948
-0.925437,0,nom_2_0,nom_3_0,0,?,1.319572
1.082928,1,nom_2_1,nom_3_1,1,?,2.534395
0.243917,0,nom_2_1,nom_3_1,0,?,0.967665
-2.061995,0,nom_2_0,nom_3_0,0,?,2.958319
0.367076,0,nom_2_0,nom_3_0,0,?,1.40198
-0.412171,0,nom_2_0,nom_3_1,0,?,0.655403
0.746682,1,nom_2_1,nom_3_1,1,?,2.089527
0.528367,1,nom_2_0,nom_3_1,1,?,1.091012
-0.07657,1,nom_2_0,nom_3_1,1,?,0.384745
1.560694,1,nom_2_1,nom_3_1,1,?,4.330312
-0.426764,1,nom_2_0,nom_3_0,1,?,0.492931
1.345047,1,nom_2_1,nom_3_1,1,?,?
-0.854744,1,nom_2_0,nom_3_0,1,?,1.410096
-2.690114,0,nom_2_0,nom_3_0,0,?,4.341047
-1.19482,0,nom_2_0,nom_3_0,0,?,2.193216
0.646041,1,nom_2_0,nom_3_1,1,?,1.24239
-0.018374,0,nom_2_0,nom_3_1,0,?,0.937775
1.448193,1,nom_2_1,nom_3_1,1,?,2.510332
1.224448,1,nom_2_0,nom_3_1,1,?,2.453798
2.827671,?,nom_2_1,nom_3_1,?,?,5.060144
0.158781,1,nom_2_1,nom_3_1,1,?,1.378827
-156.79791,0,nom_2_0,nom_3_0,0,?,0.550444
1.835078,1,nom_2_1,nom_3_1,1,?,3.557569
-2.804684,0,nom_2_0,nom_3_0,0,?,4.780661
-0.480757,0,nom_2_0,nom_3_0,0,?,1.878283
-0.674188,0,nom_2_0,nom_3_0,0,?,1.77476
0.25773,1,nom_2_0,nom_3_0,1,?,0.864652
-1.99188,0,nom_2_0,nom_3_0,0,?,2.623649
-0.846091,0,nom_2_0,nom_3_0,0,?,2.108342
-1.232376,0,nom_2_0,nom_3_0,0,?,2.034923
-0.265697,1,nom_2_0,nom_3_0,1,?,0.866464
-1.897695,0,nom_2_0,nom_3_0,0,?,3.539437
-0.93272,0,nom_2_0,nom_3_0,0,?,2.380664
0.318918,1,nom_2_0,nom_3_0,1,?,0.964935
1.27367,1,nom_2_1,nom_3_0,1,?,1.69784
-0.303373,?,nom_2_1,nom_3_0,?,?,0.995864
0.553697,1,nom_2_1,nom_3_0,1,?,0.973661
-0.206235,1,nom_2_0,nom_3_0,1,?,0.660158
-1.047161,0,nom_2_0,nom_3_0,0,?,2.312033
0.338427,1,nom_2_1,nom_3_1,1,?,0.536963
-0.280803,0,nom_2_0,nom_3_0,0,?,0.774977
-0.802693,0,nom_2_1,nom_3_1,0,?,1.879982
-1.085246,0,nom_2_0,nom_3_0,0,?,2.210634
-2.005934,0,nom_2_0,nom_3_0,0,?,?
-0.322465,1,nom_2_0,nom_3_0,1,?,0.342824
1.464047,1,nom_2_1,nom_3_1,1,?,2.964613
-1.031607,0,nom_2_0,nom_3_0,0,?,2.014547
-1.818969,0,nom_2_0,nom_3_0,0,?,3.103273
-1.762094,0,nom_2_0,nom_3_0,0,?,3.224066
2.061113,1,nom_2_1,nom_3_1,1,?,3.082371
-1.17561,0,nom_2_0,nom_3_0,0,?,3.72307
-0.162378,?,nom_2_0,nom_3_0,?,?,1.059296
-0.615874,?,nom_2_0,nom_3_0,?,?,0.961602
2.738904,1,nom_2_1,nom_3_1,1,?,4.796668
0.195841,0,nom_2_0,nom_3_1,0,?,0.845803
1.119667,1,nom_2_1,nom_3_1,1,?,2.006855
-0.857782,0,nom_2_0,nom_3_0,0,?,?
-0.075384,1,nom_2_0,nom_3_0,1,?,0.711335
0.90681,1,nom_2_0,nom_3_1,1,?,1.769809
0.969734,0,nom_2_1,nom_3_1,0,?,1.263401
0.546763,0,nom_2_1,nom_3_0,0,?,1.084704
-0.458659,1,nom_2_0,nom_3_1,1,?,0.646641
-0.255201,?,nom_2_1,nom_3_1,?,?,1.216147
1.937436,1,nom_2_1,nom_3_1,1,?,3.661133
0.063048,0,nom_2_0,nom_3_0,0,?,1.470786
0.264475,0,nom_2_1,nom_3_1,0,?,1.308438
1050.40622,1,nom_2_1,nom_3_1,1,?,2.082594
0.730611,1,nom_2_1,nom_3_1,1,?,1.91606
0.270717,1,nom_2_1,nom_3_0,1,?,1.418051
1.354598,1,nom_2_1,nom_3_1,1,?,1.865762
-0.232077,0,nom_2_0,nom_3_0,0,?,0.97966
0.123217,0,nom_2_0,nom_3_0,0,?,0.811578
-0.308871,1,nom_2_0,nom_3_0,1,?,0.92844
-452.215334,1,nom_2_0,nom_3_1,1,?,1.376266
-0.370403,0,nom_2_0,nom_3_0,0,?,0.669519
-0.332338,0,nom_2_0,nom_3_1,0,?,1.825337
-0.340517,0,nom_2_0,nom_3_1,0,?,1.393267
-1.726223,0,nom_2_0,nom_3_0,0,?,3.062397
-0.250427,?,nom_2_0,nom_3_0,?,?,1.144229
-0.993109,1,nom_2_0,nom_3_0,1,?,1.553082
-0.330597,0,nom_2_0,nom_3_0,0,?,1.110302
-0.413566,0,nom_2_0,nom_3_0,0,?,1.220306
-0.276389,0,nom_2_0,nom_3_0,0,?,0.652473
0.303658,1,nom_2_1,nom_3_1,1,?,2.13257
-0.96877,0,nom_2_0,nom_3_0,0,?,1.901258
-0.356941,0,nom_2_0,nom_3_0,0,?,1.276219
0.190516,0,nom_2_1,nom_3_0,0,?,1.2735
1.439954,1,nom_2_1,nom_3_1,1,?,3.068772
-0.662342,0,nom_2_0,nom_3_0,0,?,1.492977
-0.657414,?,nom_2_0,nom_3_0,?,?,1.282926
-0.659629,0,nom_2_0,nom_3_0,0,?,1.113484
-0.350988,0,nom_2_1,nom_3_0,0,?,0.619814
-0.063309,1,nom_2_1,nom_3_1,1,?,0.957034
2.644725,1,nom_2_1,nom_3_1,1,?,5.157823
0.269395,1,nom_2_0,nom_3_0,1,?,0.915267
-739.141003,0,nom_2_0,nom_3_0,0,?,1.122229
0.71185,1,nom_2_1,nom_3_1,1,?,2.025582
1.582222,1,nom_2_1,nom_3_1,1,?,2.724976
-1.574454,0,nom_2_0,nom_3_0,0,?,2.518266
0.504037,1,nom_2_1,nom_3_1,1,?,2.631588
-1.637673,0,nom_2_0,nom_3_0,0,?,2.145155
0.120073,1,nom_2_0,nom_3_1,1,?,0.766825
-0.716367,0,nom_2_1,nom_3_0,0,?,1.249713
0.659843,1,nom_2_0,nom_3_0,1,?,0.788684
-0.404333,1,nom_2_0,nom_3_1,1,?,1.091311
-1.657127,0,nom_2_0,nom_3_0,0,?,3.776118
-47.037282,1,nom_2_0,nom_3_0,1,?,0.742825
435.794156,1,nom_2_1,nom_3_1,1,?,1.176137
-0.35202,0,nom_2_0,nom_3_0,0,?,1.760499
0.371575,0,nom_2_1,nom_3_1,0,?,?
0.284798,1,nom_2_1,nom_3_1,1,?,1.021765
0.911844,1,nom_2_1,nom_3_1,1,?,1.090618
-0.476086,1,nom_2_0,nom_3_1,1,?,1.058355
0.127727,1,nom_2_1,nom_3_1,1,?,0.880161
0.516326,0,nom_2_1,nom_3_1,0,?,0.812
0.066757,1,nom_2_1,nom_3_0,1,?,0.586612
0.689757,1,nom_2_0,nom_3_1,1,?,0.827375
-2.130299,0,nom_2_0,nom_3_0,0,?,3.44153
0.203644,1,nom_2_1,nom_3_1,1,?,1.906597
-1.647302,0,nom_2_0,nom_3_0,0,?,3.7291
-480.817367,0,nom_2_0,nom_3_0,0,?,2.030639
-0.157494,0,nom_2_0,nom_3_0,0,?,1.001435
1.281504,1,nom_2_1,nom_3_1,1,?,1.679168
-0.104243,1,nom_2_1,nom_3_0,1,?,0.38666
2.01235,1,nom_2_1,nom_3_1,1,?,4.214384
-0.699102,0,nom_2_0,nom_3_0,0,?,1.817751
0.033621,1,nom_2_0,nom_3_1,1,?,0.727931
-1.193417,0,nom_2_0,nom_3_0,0,?,1.987352
0.564663,0,nom_2_1,nom_3_0,0,?,0.885999
0.402124,0,nom_2_0,nom_3_0,0,?,0.565535
-0.26287,1,nom_2_1,nom_3_1,1,?,1.491931
0.839158,1,nom_2_1,nom_3_1,1,?,1.248832
0.498485,1,nom_2_1,nom_3_1,1,?,2.082916
-0.517179,0,nom_2_0,nom_3_0,0,?,1.348189
0.793279,1,nom_2_1,nom_3_1,1,?,2.25871
0.311727,1,nom_2_0,nom_3_0,1,?,1.036904
0.335606,1,nom_2_0,nom_3_0,1,?,0.634635
0.532342,1,nom_2_1,nom_3_1,1,?,1.479128
1.538723,1,nom_2_1,nom_3_1,1,?,3.195431
0.200965,0,nom_2_0,nom_3_0,0,?,0.514192
-0.486148,0,nom_2_0,nom_3_0,0,?,1.363997
-0.486987,0,nom_2_0,nom_3_0,0,?,2.644491
-1.828108,0,nom_2_0,nom_3_0,0,?,2.86054
-703.858651,0,nom_2_0,nom_3_0,0,?,1.598551
-2.634867,0,nom_2_0,nom_3_0,0,?,5.617665
-0.829871,0,nom_2_0,nom_3_0,0,?,1.682394
1.696148,1,nom_2_1,nom_3_1,1,?,3.183402
-0.699418,0,nom_2_0,nom_3_0,0,?,1.751687
0.912281,1,nom_2_1,nom_3_0,1,?,1.396886
0.211061,0,nom_2_1,nom_3_1,0,?,0.90424
0.19721,1,nom_2_0,nom_3_0,1,?,0.616566
0.014459,?,nom_2_0,nom_3_1,?,?,1.341039
1.227522,1,nom_2_1,nom_3_1,1,?,1.61623
-0.643332,0,nom_2_0,nom_3_0,0,?,1.66005
-100.327117,1,nom_2_1,nom_3_0,1,?,0.577179
-0.294703,1,nom_2_0,nom_3_0,1,?,?
1.861259,1,nom_2_1,nom_3_1,1,?,3.58738
-0.212468,0,nom_2_0,nom_3_0,0,?,0.511984
-2.007733,0,nom_2_0,nom_3_0,0,?,2.90622
1.086146,1,nom_2_1,nom_3_1,1,?,2.906455
0.898224,1,nom_2_1,nom_3_1,1,?,1.002143
0.084552,1,nom_2_0,nom_3_1,1,?,0.625361
-0.913865,0,nom_2_0,nom_3_0,0,?,1.094938
-0.82245,0,nom_2_0,nom_3_0,0,?,2.24909
1.764331,1,nom_2_1,nom_3_1,1,?,3.550768
0.290069,1,nom_2_0,nom_3_1,1,?,0.621479
-0.500165,0,nom_2_0,nom_3_0,0,?,1.276218
0.161339,1,nom_2_1,nom_3_1,1,?,1.824477
0.141863,0,nom_2_0,nom_3_0,0,?,1.079493
0.687293,0,nom_2_1,nom_3_1,0,?,1.00384
-0.871174,0,nom_2_0,nom_3_0,0,?,2.144551
-0.234833,0,nom_2_0,nom_3_1,0,?,0.874785
0.455918,0,nom_2_0,nom_3_1,0,?,0.898524
1.562402,?,nom_2_1,nom_3_1,?,?,3.213496
-1.293306,0,nom_2_0,nom_3_0,0,?,2.562357
0.857261,1,nom_2_1,nom_3_1,1,?,1.346952
0.562688,1,nom_2_0,nom_3_1,1,?,1.585187
-1.015217,0,nom_2_0,nom_3_0,0,?,?
0.606065,1,nom_2_1,nom_3_1,1,?,1.360425
-0.533191,1,nom_2_0,nom_3_1,1,?,?
0.282394,1,nom_2_0,nom_3_0,1,?,0.581253
1.207983,0,nom_2_1,nom_3_1,0,?,1.646688
0.713652,?,nom_2_1,nom_3_1,?,?,1.582711
0.135371,1,nom_2_1,nom_3_1,1,?,0.756795
-615.854816,0,nom_2_1,nom_3_0,0,?,0.905038
-0.629773,0,nom_2_0,nom_3_0,0,?,1.016697
0.208816,0,nom_2_0,nom_3_1,0,?,0.77364
0.761957,?,nom_2_1,nom_3_1,?,?,2.283631
-639.396841,0,nom_2_0,nom_3_0,0,?,1.426805
-0.321585,?,nom_2_0,nom_3_1,?,?,0.695282
1765.673358,1,nom_2_1,nom_3_1,1,?,2.598443
-0.469908,1,nom_2_0,nom_3_0,1,?,0.916952
0.126899,0,nom_2_1,nom_3_1,0,?,1.310113
-3.084774,0,nom_2_0,nom_3_0,0,?,5.967875
-1.612143,0,nom_2_0,nom_3_0,0,?,3.643949
0.759752,1,nom_2_0,nom_3_1,1,?,1.116269
2.255217,1,nom_2_1,nom_3_1,1,?,3.34967
-1.384503,0,nom_2_0,nom_3_0,0,?,2.94385
-0.819385,0,nom_2_0,nom_3_0,0,?,2.248869
0.167926,0,nom_2_0,nom_3_0,0,?,0.801991
2.555596,1,nom_2_1,nom_3_1,1,?,4.435583
0.14707,0,nom_2_0,nom_3_0,0,?,1.105802
-0.710295,0,nom_2_0,nom_3_0,0,?,1.187795
1.586703,1,nom_2_1,nom_3_1,1,?,2.466549
-1.204193,0,nom_2_0,nom_3_0,0,?,3.139768
-1.318077,0,nom_2_0,nom_3_0,0,?,2.280629
-233.556293,0,nom_2_0,nom_3_0,0,?,1.333294
0.234025,1,nom_2_1,nom_3_1,1,?,1.875334
-0.394964,0,nom_2_0,nom_3_0,0,?,0.620772
1.553268,1,nom_2_1,nom_3_1,1,?,3.5367
0.461639,1,nom_2_1,nom_3_1,1,?,1.530202
0.610686,?,nom_2_1,nom_3_1,?,?,2.393318
1.420675,1,nom_2_1,nom_3_1,1,?,2.263159
0.479441,1,nom_2_1,nom_3_1,1,?,0.945744
-1.531614,0,nom_2_0,nom_3_0,0,?,2.53654
-1.221349,0,nom_2_0,nom_3_0,0,?,2.736965
0.991894,1,nom_2_1,nom_3_1,1,?,1.514566
-0.356862,1,nom_2_0,nom_3_0,1,?,0.639055
2.029486,1,nom_2_1,nom_3_1,1,?,?
0.45774,1,nom_2_1,nom_3_1,1,?,1.878141
-1.692932,0,nom_2_0,nom_3_0,0,?,2.436654
0.014349,0,nom_2_0,nom_3_0,0,?,1.541638
-0.870106,0,nom_2_0,nom_3_0,0,?,2.040951
-0.082165,0,nom_2_0,nom_3_0,0,?,1.700005
1.748344,1,nom_2_1,nom_3_1,1,?,3.647137
1.29314,1,nom_2_1,nom_3_1,1,?,?
0.78793,1,nom_2_1,nom_3_1,1,?,1.751675
-0.113187,1,nom_2_1,nom_3_0,1,?,1.516488
0.702358,?,nom_2_1,nom_3_1,?,?,2.093992
-1.411922,0,nom_2_0,nom_3_0,0,?,4.309221
1.05829,1,nom_2_1,nom_3_0,1,?,2.65226
0.224304,0,nom_2_1,nom_3_1,0,?,0.987583
0.17795,0,nom_2_0,nom_3_1,0,?,1.078537
-0.934129,0,nom_2_0,nom_3_1,0,?,1.211216
-1.171822,0,nom_2_0,nom_3_0,0,?,1.700667
0.09336,0,nom_2_0,nom_3_0,0,?,0.599706
-1.705279,0,nom_2_0,nom_3_0,0,?,2.679682
1.308236,1,nom_2_1,nom_3_1,1,?,?
2.038616,1,nom_2_1,nom_3_1,1,?,2.948407
-1.705069,0,nom_2_0,nom_3_0,0,?,2.091689
-1.127665,0,nom_2_0,nom_3_0,0,?,1.735665
0.221403,0,nom_2_0,nom_3_0,0,?,1.03069
-0.007242,0,nom_2_1,nom_3_1,0,?,0.967425
0.439264,1,nom_2_0,nom_3_1,1,?,1.270867
1.325917,1,nom_2_1,nom_3_1,1,?,?
1.128529,1,nom_2_1,nom_3_1,1,?,1.877864
-1.096201,0,nom_2_0,nom_3_0,0,?,?
-1.00631,1,nom_2_0,nom_3_0,1,?,1.064552
0.790894,1,nom_2_1,nom_3_1,1,?,1.584235
1.150005,1,nom_2_1,nom_3_1,1,?,2.694013
-0.163412,0,nom_2_0,nom_3_0,0,?,1.047251
0.063153,1,nom_2_1,nom_3_1,1,?,3.012439
-1.086701,0,nom_2_0,nom_3_0,0,?,2.986347
0.007361,1,nom_2_0,nom_3_1,1,?,0.715569
0.889763,1,nom_2_0,nom_3_0,1,?,1.022626
-1.416118,0,nom_2_0,nom_3_0,0,?,3.956628
-0.124029,0,nom_2_0,nom_3_0,0,?,?
0.315727,1,nom_2_1,nom_3_1,1,?,1.269531
-1.528798,0,nom_2_0,nom_3_0,0,?,2.923067
0.987485,1,nom_2_1,nom_3_1,1,?,1.099175
0.252262,0,nom_2_0,nom_3_0,0,?,?
0.709877,1,nom_2_1,nom_3_1,1,?,?
0.426791,1,nom_2_1,nom_3_0,1,?,2.107286
0.502646,0,nom_2_0,nom_3_1,0,?,0.77413
-1.350172,0,nom_2_0,nom_3_0,0,?,3.097303
0.438646,1,nom_2_1,nom_3_1,1,?,0.62102
-0.670288,0,nom_2_0,nom_3_0,0,?,2.143339
-1.384181,0,nom_2_0,nom_3_0,0,?,2.646568
-1.549961,0,nom_2_0,nom_3_0,0,?,2.261144
-0.516503,0,nom_2_0,nom_3_0,0,?,1.170379
0.572003,0,nom_2_1,nom_3_1,0,?,0.7476
-0.381817,0,nom_2_0,nom_3_0,0,?,2.213911
-0.835658,0,nom_2_0,nom_3_0,0,?,1.232743
-0.150641,1,nom_2_1,nom_3_0,1,?,1.182298
0.189856,0,nom_2_1,nom_3_0,0,?,1.427329
0.896799,1,nom_2_1,nom_3_1,1,?,1.481966
-0.004958,1,nom_2_1,nom_3_1,1,?,1.635559
-0.400102,1,nom_2_0,nom_3_0,1,?,0.846669
0.464496,0,nom_2_1,nom_3_0,0,?,1.422473
0.315113,0,nom_2_1,nom_3_0,0,?,0.867249
1.244188,1,nom_2_1,nom_3_0,1,?,1.331743
-0.388916,0,nom_2_1,nom_3_1,0,?,0.721489
0.074003,1,nom_2_0,nom_3_1,1,?,1.188721
-1.294084,0,nom_2_0,nom_3_0,0,?,3.225723
2.051055,1,nom_2_1,nom_3_1,1,?,2.79016
-0.615333,0,nom_2_0,nom_3_0,0,?,1.362557
-0.137975,0,nom_2_0,nom_3_0,0,?,0.822015
-0.010129,1,nom_2_0,nom_3_0,1,?,0.353711
241.386715,1,nom_2_1,nom_3_0,1,?,0.460164
-0.482302,0,nom_2_0,nom_3_0,0,?,1.317923
0.302896,0,nom_2_1,nom_3_0,0,?,1.201519
981.317483,1,nom_2_1,nom_3_1,1,?,2.124089
-1.309873,0,nom_2_0,nom_3_0,0,?,2.302285
-0.067227,0,nom_2_0,nom_3_0,0,?,0.829236
0.79279,1,nom_2_1,nom_3_0,1,?,2.176643
0.46689,0,nom_2_1,nom_3_1,0,?,0.702745
0.859515,1,nom_2_1,nom_3_1,1,?,1.718492
-2.674509,0,nom_2_0,nom_3_0,0,?,5.632621
0.879682,1,nom_2_1,nom_3_0,1,?,1.482466
0.49921,1,nom_2_0,nom_3_1,1,?,0.976869
-0.693739,0,nom_2_0,nom_3_0,0,?,1.156332
-0.543669,0,nom_2_0,nom_3_0,0,?,1.509202
-0.529933,1,nom_2_0,nom_3_0,1,?,1.209106
0.305942,1,nom_2_0,nom_3_0,1,?,1.053988
2.06932,1,nom_2_1,nom_3_1,1,?,3.104436
0.064776,0,nom_2_0,nom_3_0,0,?,0.627265
0.184573,1,nom_2_1,nom_3_1,1,?,1.54545
-0.525789,0,nom_2_0,nom_3_0,0,?,?
-0.670867,0,nom_2_0,nom_3_0,0,?,1.65944
0.212649,1,nom_2_1,nom_3_1,1,?,1.177985
-0.948651,0,nom_2_0,nom_3_0,0,?,1.344552
0.875782,?,nom_2_1,nom_3_1,?,?,2.156344
-0.772989,0,nom_2_0,nom_3_0,0,?,0.901329
-1.456435,0,nom_2_0,nom_3_0,0,?,3.058014
2.556499,1,nom_2_1,nom_3_1,1,?,3.907468
0.910798,1,nom_2_1,nom_3_1,1,?,1.535995
-1.018355,0,nom_2_0,nom_3_0,0,?,?
0.210121,1,nom_2_1,nom_3_1,1,?,1.575394
-0.496808,0,nom_2_0,nom_3_0,0,?,0.81266
-0.206581,0,nom_2_1,nom_3_0,0,?,0.835113
1.286176,1,nom_2_0,nom_3_1,1,?,1.410736
-0.176673,0,nom_2_0,nom_3_0,0,?,?
0.638347,1,nom_2_1,nom_3_1,1,?,1.453365
0.126584,0,nom_2_1,nom_3_0,0,?,0.620059
-1.283999,0,nom_2_0,nom_3_0,0,?,1.8905
-2.247225,0,nom_2_0,nom_3_0,0,?,3.592113
-0.822332,0,nom_2_0,nom_3_0,0,?,2.273489
-0.59402,0,nom_2_0,nom_3_0,0,?,0.808153
0.423415,1,nom_2_1,nom_3_1,1,?,1.294851
-0.321935,0,nom_2_0,nom_3_1,0,?,1.050663
1.441694,1,nom_2_1,nom_3_1,1,?,2.330112
-0.511219,0,nom_2_0,nom_3_0,0,?,3.429892
-1.326917,0,nom_2_0,nom_3_0,0,?,3.303711
-0.68547,1,nom_2_0,nom_3_0,1,?,0.916406
0.773426,1,nom_2_1,nom_3_0,1,?,1.134244
-0.251094,?,nom_2_0,nom_3_0,?,?,0.955105
-2.051738,0,nom_2_0,nom_3_0,0,?,4.856462
-0.795676,1,nom_2_1,nom_3_0,1,?,1.023097
-0.410051,0,nom_2_0,nom_3_1,0,?,0.992446
-1.294962,0,nom_2_0,nom_3_0,0,?,1.992695
-1.606777,0,nom_2_0,nom_3_0,0,?,2.611325
0.5104,1,nom_2_0,nom_3_0,1,?,0.87016
-0.305739,1,nom_2_1,nom_3_1,1,?,0.908266
2053.834447,1,nom_2_1,nom_3_1,1,?,2.719134
745.194184,1,nom_2_1,nom_3_1,1,?,1.861803
-1.055967,?,nom_2_0,nom_3_0,?,?,1.856864
-0.94582,0,nom_2_0,nom_3_0,0,?,1.882734
0.203286,1,nom_2_0,nom_3_0,1,?,0.531002
1.046551,1,nom_2_1,nom_3_0,1,?,1.65672
0.954235,1,nom_2_1,nom_3_1,1,?,2.974535
0.270905,1,nom_2_1,nom_3_0,1,?,0.91911
1.095482,0,nom_2_1,nom_3_0,0,?,1.253288
-0.605693,0,nom_2_0,nom_3_0,0,?,?
0.463048,1,nom_2_1,nom_3_0,1,?,1.166321
0.770305,1,nom_2_1,nom_3_1,1,?,?
-0.214196,1,nom_2_1,nom_3_0,1,?,0.820162
-1.364287,0,nom_2_0,nom_3_0,0,?,3.247392
-0.62642,0,nom_2_0,nom_3_0,0,?,2.990085
1.196215,1,nom_2_1,nom_3_0,1,?,1.536631
0.375607,1,nom_2_1,nom_3_1,1,?,1.538771
-0.506412,0,nom_2_0,nom_3_0,0,?,1.323315
479.358246,1,nom_2_0,nom_3_0,1,?,0.776977
-372.128928,1,nom_2_0,nom_3_0,1,?,0.83607
-0.79867,0,nom_2_0,nom_3_0,0,?,1.770608
0.169645,1,nom_2_1,nom_3_1,1,?,2.448662
0.861513,1,nom_2_1,nom_3_1,1,?,2.880872
0.193107,1,nom_2_0,nom_3_0,1,?,1.209694
-1.047251,0,nom_2_0,nom_3_0,0,?,1.94976
0.079471,1,nom_2_0,nom_3_0,1,?,0.58702
0.005919,1,nom_2_0,nom_3_1,1,?,0.799947
2.278049,1,nom_2_1,nom_3_1,1,?,4.036544
-0.34311,0,nom_2_1,nom_3_1,0,?,0.809954
-0.177093,1,nom_2_0,nom_3_0,1,?,0.664061
1.674946,1,nom_2_1,nom_3_1,1,?,2.551015
0.577724,1,nom_2_1,nom_3_1,1,?,2.067108
-0.520748,0,nom_2_0,nom_3_0,0,?,1.389481
0.388574,1,nom_2_1,nom_3_1,1,?,0.751733
1.240777,1,nom_2_1,nom_3_1,1,?,2.093689
-0.424821,1,nom_2_0,nom_3_0,1,?,0.726377
0.287697,0,nom_2_1,nom_3_0,0,?,0.754427
-0.376343,0,nom_2_0,nom_3_0,0,?,1.982176
2.842449,1,nom_2_1,nom_3_1,1,?,4.389839
0.047134,1,nom_2_0,nom_3_0,1,?,0.639073
0.543877,1,nom_2_1,nom_3_1,1,?,2.861813
-148.590138,1,nom_2_0,nom_3_0,1,?,1.06392
-0.462501,0,nom_2_0,nom_3_0,0,?,0.521576
-0.401021,1,nom_2_0,nom_3_0,1,?,0.569812
0.662537,1,nom_2_1,nom_3_1,1,?,1.424949
1.018087,0,nom_2_0,nom_3_1,0,?,1.189964
-1.326765,0,nom_2_0,nom_3_0,0,?,2.237321
0.002587,0,nom_2_1,nom_3_0,0,?,?
2.377867,1,nom_2_1,nom_3_1,1,?,4.541652
-0.616127,1,nom_2_1,nom_3_0,1,?,0.98838
0.149839,1,nom_2_1,nom_3_0,1,?,?
-0.102652,0,nom_2_0,nom_3_0,0,?,1.289881
0.575071,1,nom_2_1,nom_3_1,1,?,1.999553
-0.107678,0,nom_2_0,nom_3_0,0,?,0.956817
0.921444,1,nom_2_0,nom_3_0,1,?,0.982273
-1.352688,0,nom_2_0,nom_3_0,0,?,2.503112
-0.521406,0,nom_2_0,nom_3_1,0,?,1.156624
1.478906,1,nom_2_1,nom_3_1,1,?,3.101474
-1.189435,0,nom_2_0,nom_3_0,0,?,2.027232
0.441275,1,nom_2_1,nom_3_1,1,?,?
1.956404,1,nom_2_1,nom_3_1,1,?,3.092697
-2.234488,0,nom_2_0,nom_3_0,0,?,3.039231
-1.875419,0,nom_2_0,nom_3_0,0,?,3.333561
-0.320347,1,nom_2_0,nom_3_1,1,?,1.363239
-1.315415,0,nom_2_0,nom_3_0,0,?,2.70934
-1.414138,0,nom_2_0,nom_3_0,0,?,2.998229
1.252647,1,nom_2_1,nom_3_1,1,?,3.135883
-1.834594,0,nom_2_0,nom_3_0,0,?,2.41606
0.908587,1,nom_2_1,nom_3_1,1,?,2.979862
-1.440813,0,nom_2_0,nom_3_0,0,?,2.348214
-0.497102,?,nom_2_0,nom_3_0,?,?,1.023164
0.388136,0,nom_2_1,nom_3_0,0,?,?
-0.145787,1,nom_2_0,nom_3_0,1,?,0.290401
0.371897,1,nom_2_0,nom_3_0,1,?,0.450564
-1.305266,0,nom_2_0,nom_3_0,0,?,3.220133
-668.983843,0,nom_2_0,nom_3_0,0,?,1.039124
-0.382247,0,nom_2_0,nom_3_0,0,?,0.775202
-1.453248,0,nom_2_0,nom_3_0,0,?,1.552707
-0.690388,0,nom_2_1,nom_3_0,0,?,1.741234
-2.465252,0,nom_2_0,nom_3_0,0,?,4.4548
0.944014,1,nom_2_1,nom_3_1,1,?,1.583599
-1.461357,0,nom_2_0,nom_3_0,0,?,3.152514
0.123867,1,nom_2_1,nom_3_0,1,?,0.366968
