@relation dataset_8

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 numeric
@attribute class {class1,class0,class2}

@data
-0.620439,-0.054003,-0.620439,class0
9.653662,10.43166,9.653662,class2
6.641122,4.997046,6.641122,class1
-1.169864,-1.232816,-1.169864,class0
9.967763,9.373695,9.967763,class2
-0.13114,-0.943475,-0.13114,class0
8.989953,9.751389,8.989953,class2
11.352197,9.915173,11.352197,class2
6.782453,6.775954,6.782453,class1
11.257596,10.545926,11.257596,class2
-0.035547,-0.687799,-0.035547,class0
3.577179,4.527933,3.577179,class1
10.950731,10.340254,10.950731,class2
10.622397,11.089173,10.622397,class2
-0.454442,-0.878918,-0.454442,class0
3.690871,4.567794,3.690871,class1
6.292842,5.076566,6.292842,class1
1.395925,1.739737,1.395925,class0
10.037477,10.573396,10.037477,class2
5.615433,5.559275,5.615433,class1
-0.94476,-1.17187,-0.94476,class0
1.114942,0.972272,1.114942,class0
5.229965,5.850453,5.229965,class1
0.968734,0.207707,0.968734,class0
9.390142,9.385119,9.390142,class2
4.600303,4.840524,4.600303,class1
10.179508,10.413998,10.179508,class2
-0.378526,-0.817336,-0.378526,class0
10.04481,10.472342,10.04481,class2
11.356196,10.776819,11.356196,class2
-0.536532,-0.287219,-0.536532,class0
4.730257,3.922893,4.730257,class1
4.61289,4.091582,4.61289,class1
-0.02929,0.493759,-0.02929,class0
-0.385688,0.322396,-0.385688,class0
5.315358,4.869105,5.315358,class1
4.38921,4.012182,4.38921,class1
4.707197,5.371831,4.707197,class1
-0.574577,0.090788,-0.574577,class0
4.922083,4.9818,4.922083,class1
10.988383,10.780712,10.988383,class2
10.470935,11.028001,10.470935,class2
10.935219,11.195749,10.935219,class2
5.490644,4.593706,5.490644,class1
4.435061,5.107459,4.435061,class1
-0.679436,-0.2547,-0.679436,class0
10.578787,9.643094,10.578787,class2
6.700859,5.831551,6.700859,class1
0.682716,0.662191,0.682716,class0
5.590181,5.029426,5.590181,class1
-0.294033,-0.688788,-0.294033,class0
0.050428,-0.111597,0.050428,class0
5.442969,4.762262,5.442969,class1
6.685136,5.327805,6.685136,class1
-0.839687,-0.087268,-0.839687,class0
9.19952,8.951488,9.19952,class2
5.879892,5.708816,5.879892,class1
9.499533,10.088765,9.499533,class2
-0.540854,-0.81732,-0.540854,class0
-0.270067,-0.054907,-0.270067,class0
-1.190947,-0.988838,-1.190947,class0
9.687813,9.742195,9.687813,class2
5.507233,6.524976,5.507233,class1
1.552909,0.363821,1.552909,class0
9.262136,9.913655,9.262136,class2
5.270407,4.21904,5.270407,class1
3.156726,3.100441,3.156726,class1
-0.349687,-0.975282,-0.349687,class0
4.645389,4.853912,4.645389,class1
1.268149,1.153495,1.268149,class0
0.170939,0.768089,0.170939,class0
7.308263,7.507903,7.308263,class2
5.87939,5.211685,5.87939,class1
-0.135589,0.816884,-0.135589,class0
-1.734031,-1.245997,-1.734031,class0
4.863482,4.678544,4.863482,class1
5.789044,4.701424,5.789044,class1
0.159039,-0.785648,0.159039,class0
9.888991,10.48846,9.888991,class2
0.972178,0.197595,0.972178,class0
1.058978,1.393641,1.058978,class0
10.295568,9.696622,10.295568,class2
6.786863,6.503688,6.786863,class1
9.704094,9.883024,9.704094,class2
0.787311,0.993887,0.787311,class0
1.981927,2.490527,1.981927,class1
5.734152,5.77678,5.734152,class1
3.420487,3.917664,3.420487,class1
0.131788,-0.907331,0.131788,class0
-0.238152,-0.309178,-0.238152,class0
5.622416,5.155415,5.622416,class1
5.405651,5.028656,5.405651,class1
6.446881,7.599838,6.446881,class1
10.194492,9.729189,10.194492,class2
10.848145,10.117293,10.848145,class2
9.544963,9.929745,9.544963,class2
6.382014,5.986195,6.382014,class1
0.416065,0.459434,0.416065,class0
4.066419,4.519075,4.066419,class1
10.078454,10.267844,10.078454,class2
-1.038699,-0.872984,-1.038699,class0
5.042575,4.648599,5.042575,class1
-0.374284,-1.068352,-0.374284,class0
5.848628,6.104414,5.848628,class1
4.039983,3.582747,4.039983,class1
11.060827,8.781939,11.060827,class2
1.608578,1.579312,1.608578,class0
0.841816,-0.310946,0.841816,class0
4.829287,5.418677,4.829287,class1
5.319528,5.107498,5.319528,class1
1.417666,0.632928,1.417666,class0
10.859623,10.713643,10.859623,class2
-0.735988,-1.496814,-0.735988,class0
4.826618,3.975344,4.826618,class1
8.993074,9.54512,8.993074,class2
9.809603,10.532189,9.809603,class2
0.76108,1.395177,0.76108,class0
9.610664,9.635633,9.610664,class2
9.139054,9.08988,9.139054,class2
10.344829,10.814178,10.344829,class2
6.150519,6.563922,6.150519,class1
4.340258,4.44969,4.340258,class1
9.973855,10.670221,9.973855,class2
4.241426,3.860291,4.241426,class1
4.859281,5.047656,4.859281,class1
8.867491,10.239441,8.867491,class2
-0.632414,-0.052354,-0.632414,class0
0.773727,0.72035,0.773727,class0
9.185504,9.038888,9.185504,class2
11.145414,11.558732,11.145414,class2
5.515332,6.145242,5.515332,class1
0.873586,1.502309,0.873586,class0
-0.453158,-0.301423,-0.453158,class0
8.472081,8.267274,8.472081,class2
0.384106,0.039294,0.384106,class0
1.119148,0.687172,1.119148,class0
0.158721,-0.352191,0.158721,class0
9.8872,9.944889,9.8872,class2
-1.285192,-0.669473,-1.285192,class0
10.904086,10.072114,10.904086,class2
4.849739,5.418753,4.849739,class1
5.595862,5.477727,5.595862,class1
-2.039482,-1.644573,-2.039482,class0
11.268219,11.232418,11.268219,class2
5.199642,5.150841,5.199642,class1
4.600121,5.029785,4.600121,class1
-1.212973,-1.547691,-1.212973,class0
-1.353995,-0.900671,-1.353995,class0
11.785267,12.360861,11.785267,class2
9.6736,9.238243,9.6736,class2
5.055822,4.956593,5.055822,class1
5.217244,6.142364,5.217244,class1
-0.409043,-0.104744,-0.409043,class0
-0.846917,-1.646499,-0.846917,class0
3.846988,3.285725,3.846988,class1
0.973103,0.600431,0.973103,class0
9.586295,9.123132,9.586295,class2
-0.761093,0.156217,-0.761093,class0
-0.412256,-0.752417,-0.412256,class0
9.116978,10.175096,9.116978,class2
8.77047,8.951803,8.77047,class2
5.532314,6.809821,5.532314,class1
0.173079,0.518011,0.173079,class0
11.127921,10.72596,11.127921,class2
-0.184996,-0.673012,-0.184996,class0
10.625234,11.025621,10.625234,class2
2.827461,2.601004,2.827461,class1
-1.059512,0.084943,-1.059512,class0
4.559198,4.152462,4.559198,class1
-0.188837,-0.28002,-0.188837,class0
5.446665,5.621161,5.446665,class1
8.072649,7.174626,8.072649,class2
8.012113,7.865743,8.012113,class1
9.609421,9.098562,9.609421,class2
10.668638,10.778562,10.668638,class2
0.429761,0.205557,0.429761,class0
8.638504,9.98785,8.638504,class2
10.624793,9.22822,10.624793,class2
4.758837,4.473746,4.758837,class1
0.308713,1.257303,0.308713,class0
-2.107091,-2.118738,-2.107091,class0
-0.331014,-0.881899,-0.331014,class0
-1.034568,-1.506328,-1.034568,class0
10.045649,10.64676,10.045649,class2
0.792933,0.722962,0.792933,class0
-1.883613,-1.715814,-1.883613,class0
-0.964248,-1.118042,-0.964248,class0
10.989357,11.198779,10.989357,class2
0.397135,0.435315,0.397135,class0
4.982819,5.344316,4.982819,class1
-2.235726,-1.139403,-2.235726,class0
11.102806,11.211514,11.102806,class2
6.08832,6.058675,6.08832,class1
5.54894,5.370948,5.54894,class1
5.665706,5.391664,5.665706,class1
-0.289598,0.495594,-0.289598,class0
-0.845356,-0.810811,-0.845356,class0
-1.610662,-0.911948,-1.610662,class0
7.220849,6.455411,7.220849,class1
0.761088,1.345352,0.761088,class0
4.373833,3.930836,4.373833,class1
-0.388305,-0.096812,-0.388305,class0
3.677375,3.353727,3.677375,class1
6.101204,6.09588,6.101204,class1
10.101474,10.180645,10.101474,class2
-0.19281,-0.704405,-0.19281,class0
4.96562,4.652632,4.96562,class1
6.236236,6.17858,6.236236,class1
9.336175,9.840062,9.336175,class2
5.586171,5.52443,5.586171,class1
3.823922,4.924917,3.823922,class1
0.653946,0.30012,0.653946,class0
9.528257,8.858412,9.528257,class2
4.657424,3.753737,4.657424,class1
10.64384,10.5193,10.64384,class2
3.807508,4.537211,3.807508,class1
4.322696,4.199135,4.322696,class1
10.393176,10.092031,10.393176,class2
-0.966312,-0.952005,-0.966312,class0
10.293246,11.48527,10.293246,class2
4.525943,4.952653,4.525943,class1
-0.041224,-1.041708,-0.041224,class0
0.077721,0.360879,0.077721,class0
5.738027,6.406191,5.738027,class1
0.34781,-0.413823,0.34781,class0
11.711765,10.906864,11.711765,class2
10.121522,10.022273,10.121522,class2
0.509624,-0.584462,0.509624,class0
4.670716,5.542098,4.670716,class1
0.29027,-0.013457,0.29027,class0
5.527599,4.660452,5.527599,class1
6.130035,5.260506,6.130035,class1
10.613114,9.794358,10.613114,class2
7.806181,8.257276,7.806181,class2
-0.321391,-2.128023,-0.321391,class0
8.980578,9.220373,8.980578,class2
9.886472,8.385066,9.886472,class2
5.589409,5.12328,5.589409,class1
5.322816,4.420118,5.322816,class1
0.416108,0.948299,0.416108,class0
-0.882968,-0.9935,-0.882968,class0
9.766267,10.622919,9.766267,class2
5.317212,4.706479,5.317212,class1
10.222959,10.768857,10.222959,class2
1.058491,1.49944,1.058491,class0
6.648358,6.148707,6.648358,class1
1.199478,0.250949,1.199478,class0
4.939849,5.349284,4.939849,class1
6.241492,5.83809,6.241492,class1
4.27164,5.237528,4.27164,class1
10.140872,9.450778,10.140872,class2
10.860664,9.95294,10.860664,class2
0.580686,0.397562,0.580686,class0
1.194942,0.573808,1.194942,class0
9.498018,8.890107,9.498018,class2
9.66643,9.300107,9.66643,class2
3.945739,4.098036,3.945739,class1
6.472749,6.168898,6.472749,class1
-1.023126,-1.056158,-1.023126,class0
-1.255047,-0.557018,-1.255047,class0
0.060293,-1.27609,0.060293,class0
9.147922,9.948797,9.147922,class2
10.228331,11.097906,10.228331,class2
2.110384,1.462426,2.110384,class0
7.966139,8.131853,7.966139,class2
0.147621,0.846949,0.147621,class0
-1.559136,-0.496264,-1.559136,class0
10.954225,10.18866,10.954225,class2
9.558585,9.29775,9.558585,class2
0.830414,-0.722009,0.830414,class0
4.689093,3.141461,4.689093,class1
8.918532,9.387361,8.918532,class2
5.260114,5.402489,5.260114,class1
1.220958,0.532762,1.220958,class0
3.046983,2.516871,3.046983,class1
4.802278,4.794583,4.802278,class1
12.446461,11.432315,12.446461,class2
9.397983,9.895289,9.397983,class2
-0.622935,-0.25264,-0.622935,class0
-0.283399,0.519029,-0.283399,class0
4.715677,6.108562,4.715677,class1
0.006984,1.321231,0.006984,class0
5.500774,6.6471,5.500774,class1
11.254895,11.063098,11.254895,class2
0.136654,0.041171,0.136654,class0
3.369942,3.958286,3.369942,class1
0.87182,-0.379366,0.87182,class0
10.835778,9.965549,10.835778,class2
5.679007,6.067182,5.679007,class1
-1.196299,-0.808722,-1.196299,class0
-0.292181,-0.477898,-0.292181,class0
0.42302,-0.084783,0.42302,class0
-0.003467,0.342729,-0.003467,class0
3.192308,3.844989,3.192308,class1
-0.537275,-0.602711,-0.537275,class0
4.760736,4.296189,4.760736,class1
-1.81521,-2.696011,-1.81521,class0
10.994211,10.878417,10.994211,class2
0.604075,0.633404,0.604075,class0
-0.760845,-0.892676,-0.760845,class0
0.218795,0.999346,0.218795,class0
-0.850168,-0.386811,-0.850168,class0
-0.075674,-0.183931,-0.075674,class0
0.102732,0.916527,0.102732,class0
1.551412,0.862315,1.551412,class0
10.213846,9.647821,10.213846,class2
4.241323,5.29434,4.241323,class1
0.276531,0.28255,0.276531,class0
5.603997,6.007986,5.603997,class1
4.412221,4.418565,4.412221,class1
5.212785,5.985694,5.212785,class1
10.578089,11.974973,10.578089,class2
8.565517,9.160529,8.565517,class2
-1.138608,-0.312236,-1.138608,class0
11.170767,11.525696,11.170767,class2
0.746949,-0.4623,0.746949,class0
-1.202775,-1.726956,-1.202775,class0
-0.658589,-0.45088,-0.658589,class0
11.707867,11.484929,11.707867,class2
4.480869,4.833972,4.480869,class1
9.969109,9.512665,9.969109,class2
10.420024,10.604644,10.420024,class2
5.566453,5.869967,5.566453,class1
4.249095,4.432411,4.249095,class1
10.764657,9.805207,10.764657,class2
5.249599,4.87274,5.249599,class1
3.644492,2.760593,3.644492,class1
0.476142,0.374235,0.476142,class0
1.034038,1.743977,1.034038,class0
4.569819,5.511848,4.569819,class1
9.436855,8.701708,9.436855,class2
-0.013194,0.028923,-0.013194,class0
0.62151,1.356804,0.62151,class0
-0.079328,1.139917,-0.079328,class0
3.914634,3.281428,3.914634,class1
4.012258,4.336331,4.012258,class1
5.304856,4.920729,5.304856,class1
9.826082,10.870095,9.826082,class2
-0.584138,-0.763292,-0.584138,class0
10.050016,9.90545,10.050016,class2
8.778122,8.321992,8.778122,class2
-1.210666,-0.265791,-1.210666,class0
11.630574,11.652477,11.630574,class2
0.073029,-0.300603,0.073029,class0
5.193732,4.459902,5.193732,class1
7.207595,5.786994,7.207595,class1
5.357081,5.823835,5.357081,class1
0.956493,0.199896,0.956493,class0
9.697083,9.488231,9.697083,class2
6.140624,5.685263,6.140624,class1
11.020388,9.500652,11.020388,class2
1.462937,-0.464977,1.462937,class0
12.058281,11.282604,12.058281,class2
9.293047,9.006166,9.293047,class2
4.775747,5.078949,4.775747,class1
10.499886,10.92546,10.499886,class2
0.331653,0.24842,0.331653,class0
9.098285,9.446446,9.098285,class2
4.469518,4.783975,4.469518,class1
4.897783,4.734569,4.897783,class1
8.427011,9.207838,8.427011,class2
4.725828,4.915347,4.725828,class1
4.825442,4.909715,4.825442,class1
6.330826,6.817648,6.330826,class1
11.225751,11.713259,11.225751,class2
6.315049,6.167701,6.315049,class1
4.669067,5.696481,4.669067,class1
10.095253,10.434184,10.095253,class2
10.210225,8.17356,10.210225,class2
3.180254,3.283342,3.180254,class1
5.324726,5.403722,5.324726,class1
5.297903,4.138314,5.297903,class1
-0.527273,-0.052806,-0.527273,class0
6.344013,6.213754,6.344013,class1
-0.55937,-0.483552,-0.55937,class0
8.86777,9.171513,8.86777,class2
10.45662,10.04573,10.45662,class2
-1.399171,-1.013243,-1.399171,class0
10.041719,9.218458,10.041719,class2
9.125125,9.18999,9.125125,class2
0.421619,0.233947,0.421619,class0
1.031596,-0.311981,1.031596,class0
4.533666,4.019033,4.533666,class1
-0.161013,0.537072,-0.161013,class0
1.723342,-0.352963,1.723342,class0
8.818454,8.140166,8.818454,class2
5.227759,5.42431,5.227759,class1
5.323668,6.024981,5.323668,class1
11.828451,10.953919,11.828451,class2
9.931376,10.13975,9.931376,class2
5.255522,5.01354,5.255522,class1
9.068101,9.381912,9.068101,class2
-0.102466,0.116523,-0.102466,class0
11.972045,12.334671,11.972045,class2
10.862,9.85251,10.862,class2
9.632102,9.512424,9.632102,class2
3.869223,3.974689,3.869223,class1
5.047316,4.15738,5.047316,class1
9.675989,10.181394,9.675989,class2
1.461617,1.664618,1.461617,class0
-0.914799,-0.194485,-0.914799,class0
10.716524,10.647829,10.716524,class2
-0.334502,0.750462,-0.334502,class0
10.502036,10.07526,10.502036,class2
6.163324,6.690875,6.163324,class1
6.519425,6.069943,6.519425,class1
10.912945,9.819675,10.912945,class2
5.353353,5.332746,5.353353,class1
10.907567,11.044416,10.907567,class2
4.321757,3.108375,4.321757,class1
3.585257,4.022149,3.585257,class1
4.767212,5.011497,4.767212,class1
-1.919201,-1.514033,-1.919201,class0
11.602061,11.636871,11.602061,class2
9.372493,11.712852,9.372493,class2
0.354886,0.264971,0.354886,class0
0.378016,0.658186,0.378016,class0
10.036323,9.485958,10.036323,class2
4.683403,5.007905,4.683403,class1
3.619863,3.76898,3.619863,class1
4.678975,4.322359,4.678975,class1
1.226375,1.847501,1.226375,class0
3.573491,3.343916,3.573491,class1
9.775088,9.615474,9.775088,class2
-0.999344,-0.910052,-0.999344,class0
1.129359,0.593178,1.129359,class0
11.344312,11.173851,11.344312,class2
8.681199,8.325646,8.681199,class2
9.979616,11.357514,9.979616,class2
2.441109,2.526069,2.441109,class0
7.590549,7.082092,7.590549,class1
9.761627,9.609551,9.761627,class2
10.906842,11.503153,10.906842,class2
-0.946642,-0.909595,-0.946642,class0
4.953475,5.349221,4.953475,class1
4.924019,4.622545,4.924019,class1
-1.167501,-1.199352,-1.167501,class0
10.238975,9.840715,10.238975,class2
8.973552,9.864373,8.973552,class2
10.952026,10.896388,10.952026,class2
10.607698,10.194496,10.607698,class2
6.336664,6.654729,6.336664,class1
9.609524,9.855455,9.609524,class2
9.905082,10.381226,9.905082,class2
-1.227231,0.317936,-1.227231,class0
-1.598863,-1.666184,-1.598863,class0
5.791741,5.420128,5.791741,class1
9.151653,9.607592,9.151653,class2
4.939886,5.500969,4.939886,class1
10.541296,10.274478,10.541296,class2
5.252171,4.368105,5.252171,class1
3.782395,3.999124,3.782395,class1
9.947017,10.270897,9.947017,class2
-0.204156,-0.794529,-0.204156,class0
5.514136,5.877685,5.514136,class1
0.600432,0.561903,0.600432,class0
5.811196,5.806561,5.811196,class1
9.508659,9.23969,9.508659,class2
10.473455,10.40543,10.473455,class2
11.35473,12.17642,11.35473,class2
11.13097,10.012606,11.13097,class2
9.876302,9.925196,9.876302,class2
5.943457,4.762679,5.943457,class1
4.314531,4.409277,4.314531,class1
3.711845,3.54709,3.711845,class1
11.113789,11.74773,11.113789,class2
9.694944,8.72878,9.694944,class2
-1.943585,-2.86069,-1.943585,class0
10.129265,10.184412,10.129265,class2
-0.218913,-0.224165,-0.218913,class0
0.06928,1.551523,0.06928,class0
8.086423,8.277069,8.086423,class2
5.012129,5.410926,5.012129,class1
-0.826319,-0.282346,-0.826319,class0
4.583419,3.700123,4.583419,class1
8.422543,8.688594,8.422543,class2
-0.727239,-0.59505,-0.727239,class0
-1.376051,-0.588199,-1.376051,class0
9.139364,8.890324,9.139364,class2
10.541233,10.168771,10.541233,class2
8.403426,7.336516,8.403426,class1
6.18163,5.250887,6.18163,class1
5.154392,5.464375,5.154392,class1
-1.608379,-0.433445,-1.608379,class0
0.292167,-0.395806,0.292167,class0
10.212796,11.23418,10.212796,class2
0.497327,0.2017,0.497327,class0
5.780892,4.887353,5.780892,class1
11.158322,11.129555,11.158322,class2
3.976244,3.475202,3.976244,class1
-0.014914,-0.490138,-0.014914,class0
9.678479,10.032415,9.678479,class2
0.269958,0.523689,0.269958,class0
12.175545,12.606637,12.175545,class2
-0.800984,-0.458824,-0.800984,class0
6.031014,6.50481,6.031014,class1
10.289642,10.64197,10.289642,class2
0.275128,0.653821,0.275128,class0
4.799765,4.464538,4.799765,class1
-1.035918,-1.847511,-1.035918,class0
3.127107,3.429311,3.127107,class1
10.584196,10.099251,10.584196,class2
5.449488,5.164669,5.449488,class1
10.718269,9.421558,10.718269,class2
1.935341,2.016564,1.935341,class0
1.652003,1.122479,1.652003,class0
6.692735,7.376624,6.692735,class1
9.131762,9.660267,9.131762,class2
8.607738,9.605071,8.607738,class2
9.943477,10.506059,9.943477,class2
9.465713,9.438604,9.465713,class2
12.260741,12.009647,12.260741,class2
5.338325,5.539182,5.338325,class1
-0.203371,-1.032494,-0.203371,class0
4.875911,4.879151,4.875911,class1
10.4521,9.506232,10.4521,class2
5.959707,4.965423,5.959707,class1
10.345035,10.361102,10.345035,class2
1.86432,0.631576,1.86432,class0
1.243036,-0.082393,1.243036,class0
10.949404,10.995241,10.949404,class2
-1.343464,-0.348716,-1.343464,class0
4.040574,3.651846,4.040574,class1
8.906846,9.62643,8.906846,class2
0.498816,0.104102,0.498816,class0
3.548537,2.536456,3.548537,class1
5.142563,5.287819,5.142563,class1
9.738077,9.06458,9.738077,class2
5.180554,4.791257,5.180554,class1
-0.986458,-1.09168,-0.986458,class0
1.481285,1.704865,1.481285,class0
-0.116984,0.736229,-0.116984,class0
5.469398,5.71554,5.469398,class1
0.383093,-0.778087,0.383093,class0
8.85859,9.369571,8.85859,class2
0.604613,-0.674217,0.604613,class0
-0.878489,-0.982508,-0.878489,class0
9.92926,10.084194,9.92926,class2
-0.729143,-0.363872,-0.729143,class0
10.076337,10.016538,10.076337,class2
4.8636,4.939124,4.8636,class1
0.422665,1.159991,0.422665,class0
0.149658,-0.37947,0.149658,class0
6.747932,6.366438,6.747932,class1
9.183825,9.074699,9.183825,class2
4.509315,5.263355,4.509315,class1
9.731568,8.640008,9.731568,class2
7.549472,8.253236,7.549472,class2
9.660968,10.187886,9.660968,class2
8.473154,7.223766,8.473154,class2
11.150266,10.642994,11.150266,class2
5.769125,5.773278,5.769125,class1
-1.696932,-1.688729,-1.696932,class0
9.665663,9.523757,9.665663,class2
8.605367,9.148086,8.605367,class2
5.038561,4.571329,5.038561,class1
-0.762245,-0.085814,-0.762245,class0
1.134922,0.799323,1.134922,class0
5.363435,4.774995,5.363435,class1
0.607105,0.130307,0.607105,class0
3.684552,4.449115,3.684552,class1
-0.504348,-0.286104,-0.504348,class0
6.421341,6.350762,6.421341,class1
5.658531,5.199291,5.658531,class1
4.232148,4.497245,4.232148,class1
6.048067,4.771312,6.048067,class1
10.56912,9.954321,10.56912,class2
5.717708,6.285521,5.717708,class1
0.172955,1.010084,0.172955,class0
5.535206,5.520711,5.535206,class1
-1.05768,-0.825825,-1.05768,class0
4.068882,5.059306,4.068882,class1
5.301688,4.765122,5.301688,class1
0.087204,0.688907,0.087204,class0
6.576247,6.177742,6.576247,class1
-2.016682,-1.812119,-2.016682,class0
0.691585,-0.24386,0.691585,class0
-0.321089,-0.175656,-0.321089,class0
-0.068141,0.362094,-0.068141,class0
-1.47047,-0.982171,-1.47047,class0
4.672402,4.840282,4.672402,class1
9.531039,9.744023,9.531039,class2
1.537613,1.669938,1.537613,class0
-0.675583,-1.090131,-0.675583,class0
2.99101,3.607365,2.99101,class1
5.387067,5.934135,5.387067,class1
4.304626,4.253243,4.304626,class1
2.799636,2.691055,2.799636,class1
9.182992,9.454853,9.182992,class2
5.058515,5.381813,5.058515,class1
1.035305,2.053201,1.035305,class0
9.422237,8.857448,9.422237,class2
11.559936,11.10771,11.559936,class2
10.175092,9.493738,10.175092,class2
0.634041,1.283402,0.634041,class0
10.359174,10.169661,10.359174,class2
4.053799,3.64166,4.053799,class1
-1.760294,-1.650808,-1.760294,class0
10.145622,10.962168,10.145622,class2
7.979151,7.996811,7.979151,class2
-1.80639,-0.871675,-1.80639,class0
0.334445,0.675796,0.334445,class0
8.848398,8.967348,8.848398,class2
11.074805,11.947254,11.074805,class2
9.376442,8.401893,9.376442,class2
3.590629,4.021882,3.590629,class1
10.259975,10.031104,10.259975,class2
10.282976,10.427562,10.282976,class2
-0.258281,-0.27615,-0.258281,class0
4.968883,4.947244,4.968883,class1
0.130715,0.206042,0.130715,class0
5.080048,4.654725,5.080048,class1
9.931878,10.028314,9.931878,class2
10.433175,10.138537,10.433175,class2
0.780317,1.405513,0.780317,class0
1.183282,-0.126993,1.183282,class0
5.913245,6.209179,5.913245,class1
0.77931,-0.495428,0.77931,class0
4.521322,3.770024,4.521322,class1
4.154932,4.138223,4.154932,class1
9.443896,9.914378,9.443896,class2
6.06267,6.952079,6.06267,class1
6.384298,5.883134,6.384298,class1
0.728268,1.171355,0.728268,class0
9.589182,9.721639,9.589182,class2
-1.216073,-2.373467,-1.216073,class0
5.87913,4.583227,5.87913,class1
8.426925,8.518857,8.426925,class2
0.230433,0.226471,0.230433,class0
-1.298256,-1.961164,-1.298256,class0
5.639386,5.438971,5.639386,class1
-0.265901,-0.450831,-0.265901,class0
4.947751,5.414039,4.947751,class1
-0.39256,-1.453915,-0.39256,class0
0.233839,1.001549,0.233839,class0
0.338984,1.520151,0.338984,class0
10.889324,11.076097,10.889324,class2
-0.307608,-0.274022,-0.307608,class0
-0.028041,1.207525,-0.028041,class0
3.474156,3.726071,3.474156,class0
-1.14151,-0.416824,-1.14151,class0
2.208792,1.530557,2.208792,class0
11.61162,11.080197,11.61162,class2
4.808589,5.569186,4.808589,class1
5.051487,4.907626,5.051487,class1
4.19179,4.514651,4.19179,class1
11.162151,10.76978,11.162151,class2
-0.573681,-0.708551,-0.573681,class0
9.026185,8.590191,9.026185,class2
10.100488,10.70371,10.100488,class2
11.434158,11.491287,11.434158,class2
10.523253,11.747805,10.523253,class2
10.260814,9.463365,10.260814,class2
4.374546,4.647098,4.374546,class1
10.140976,10.689352,10.140976,class2
3.20728,3.597108,3.20728,class1
2.967245,4.022904,2.967245,class1
0.665293,0.593431,0.665293,class0
6.893398,5.399137,6.893398,class1
8.227889,8.763621,8.227889,class2
-0.084284,-0.080271,-0.084284,class0
-0.426552,-0.990264,-0.426552,class0
-0.083584,0.900329,-0.083584,class0
3.392092,4.179263,3.392092,class1
4.370363,5.828154,4.370363,class1
5.715211,4.946476,5.715211,class1
10.574151,10.679702,10.574151,class2
-0.280057,-1.637987,-0.280057,class0
4.667562,4.835635,4.667562,class1
1.015924,0.449985,1.015924,class0
0.691532,0.617307,0.691532,class0
4.637335,5.102162,4.637335,class1
-2.050811,-1.838487,-2.050811,class0
10.406354,10.583375,10.406354,class2
0.499184,0.613597,0.499184,class0
4.076243,3.351636,4.076243,class1
3.710478,4.576171,3.710478,class1
4.004437,4.904578,4.004437,class1
4.146171,4.606232,4.146171,class1
4.754589,3.593873,4.754589,class1
9.658078,9.434416,9.658078,class2
0.790967,-0.175305,0.790967,class0
9.562892,9.637008,9.562892,class2
4.607384,5.066844,4.607384,class1
4.043043,3.502926,4.043043,class1
-1.212949,-1.406267,-1.212949,class0
9.307334,10.073805,9.307334,class2
-0.483147,-1.208267,-0.483147,class0
5.72256,4.669263,5.72256,class1
5.433155,4.147408,5.433155,class1
5.922707,5.286679,5.922707,class1
5.452645,5.961824,5.452645,class1
12.187567,11.668954,12.187567,class2
4.956494,5.622095,4.956494,class1
10.766967,10.913127,10.766967,class2
8.549065,8.470546,8.549065,class2
3.154038,3.34718,3.154038,class1
-0.997777,-1.316454,-0.997777,class0
9.756709,10.392868,9.756709,class2
5.152362,5.164985,5.152362,class1
4.641316,4.916585,4.641316,class1
4.621971,4.830174,4.621971,class1
-0.666467,0.630343,-0.666467,class0
10.807994,9.980093,10.807994,class2
10.230278,10.964619,10.230278,class2
9.469821,10.256487,9.469821,class2
5.165786,5.755664,5.165786,class1
11.139128,11.176164,11.139128,class2
0.401311,0.058751,0.401311,class0
9.967619,10.317958,9.967619,class2
10.564826,10.512686,10.564826,class2
9.292236,9.166683,9.292236,class2
4.737048,3.555085,4.737048,class1
1.236461,1.55888,1.236461,class0
9.648264,8.690224,9.648264,class2
9.628976,9.648547,9.628976,class2
5.258498,4.722828,5.258498,class1
8.567523,8.809413,8.567523,class2
8.708034,9.023736,8.708034,class2
10.159978,10.394687,10.159978,class2
7.423052,7.004944,7.423052,class1
1.432815,0.54278,1.432815,class0
8.358041,7.987954,8.358041,class2
8.241771,7.757002,8.241771,class2
6.160526,6.501959,6.160526,class1
8.900402,9.023702,8.900402,class2
10.861037,11.28991,10.861037,class2
6.134073,5.93038,6.134073,class1
0.806136,0.504661,0.806136,class0
10.038583,9.143822,10.038583,class2
1.390235,0.54133,1.390235,class0
3.867443,3.618603,3.867443,class1
9.377201,9.703796,9.377201,class2
-0.836105,-0.719961,-0.836105,class0
-0.472074,-1.47919,-0.472074,class0
0.226441,0.253543,0.226441,class0
6.313888,5.458706,6.313888,class1
9.818652,9.632156,9.818652,class2
5.3138,4.777952,5.3138,class1
4.756962,5.049701,4.756962,class1
10.989851,10.320658,10.989851,class2
4.398627,4.008006,4.398627,class1
0.403671,-0.291192,0.403671,class0
-0.081019,-0.898195,-0.081019,class0
0.613875,1.685577,0.613875,class0
9.31498,8.761713,9.31498,class2
-0.255208,0.499059,-0.255208,class0
11.051843,11.353189,11.051843,class2
3.979052,3.879388,3.979052,class1
9.854153,9.447168,9.854153,class2
-0.148669,-0.652041,-0.148669,class0
