@relation dataset_20

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 numeric
@attribute class numeric

@data
0.394044,0.493988,0.493988,0.631897
-0.563456,0.200487,0.200487,0.598062
2.017967,1.338859,1.338859,2.421721
-0.386774,-0.435204,-0.435204,0.582235
-0.672179,-0.946097,-0.946097,1.16057
0.243982,0.475384,0.475384,0.534338
-0.4776,-1.111651,-1.111651,1.209905
-1.147003,-1.09679,-1.09679,1.586998
0.977474,-0.507994,-0.507994,1.101596
0.654604,0.517595,0.517595,0.834512
0.431579,0.50374,0.50374,0.663336
0.999203,0.716083,0.716083,1.229301
1.947961,1.865979,1.865979,2.697486
0.628869,0.20868,0.20868,0.662588
2.090876,1.41876,1.41876,2.526785
0.693442,0.873515,0.873515,1.115298
0.961846,0.368047,0.368047,1.029857
-0.205279,-0.650067,-0.650067,0.681709
-0.131567,1.500757,1.500757,1.506513
-1.687708,-1.115913,-1.115913,2.02327
-0.655424,-0.303096,-0.303096,0.722113
-1.766058,-1.755737,-1.755737,2.490296
-1.708806,-0.850754,-0.850754,1.908874
0.00971,-0.650674,-0.650674,0.650747
0.40896,0.042724,0.042724,0.411185
-1.46115,-0.980585,-0.980585,1.759689
-0.61402,-0.571511,-0.571511,0.838836
1.840215,0.347159,0.347159,1.872675
-0.000256,-0.928514,-0.928514,0.928514
-1.403445,-1.306499,-1.306499,1.917445
0.98153,1.050797,1.050797,1.437907
1.191987,1.072909,1.072909,1.603735
0.96254,0.461251,0.461251,1.067349
-1.240611,-0.247946,-0.247946,1.265145
0.589012,1.468201,1.468201,1.581945
1.044608,0.976232,0.976232,1.429768
0.470495,1.230467,1.230467,1.317351
0.418313,-0.09635,-0.09635,0.429266
-0.11619,-0.165731,-0.165731,0.202403
-0.35329,-0.296897,-0.296897,0.461478
0.91081,-0.637585,-0.637585,1.111795
-0.115852,1.248066,1.248066,1.253431
0.240634,0.393648,0.393648,0.461371
2.004755,1.526291,1.526291,2.519644
0.28746,-0.134994,-0.134994,0.317579
-0.713166,-0.703242,-0.703242,1.001576
0.629628,0.7286,0.7286,0.962959
0.68434,0.831169,0.831169,1.076645
-1.077293,-0.757726,-0.757726,1.317084
-1.245614,-0.934353,-0.934353,1.557104
-0.186032,0.211316,0.211316,0.281536
0.694362,0.808734,0.808734,1.065922
1.72158,0.705016,0.705016,1.860345
-1.188279,-0.304284,-0.304284,1.22662
0.760146,0.336781,0.336781,0.831411
0.058653,-0.770497,-0.770497,0.772726
1.118,1.04293,1.04293,1.52893
0.864445,0.801503,0.801503,1.178843
0.302564,0.289281,0.289281,0.418603
0.583147,0.559896,0.559896,0.80842
-0.312501,-0.38648,-0.38648,0.497015
0.945991,0.809225,0.809225,1.244888
0.790433,0.134099,0.134099,0.801727
-0.058602,-1.188416,-1.188416,1.18986
-0.567026,0.411812,0.411812,0.700791
0.038941,0.724901,0.724901,0.725946
-0.725142,-0.31924,-0.31924,0.792304
0.147217,0.193471,0.193471,0.243113
-1.181925,-1.63285,-1.63285,2.015725
0.264259,-1.044055,-1.044055,1.076979
0.988714,0.067885,0.067885,0.991041
-1.510857,-1.568214,-1.568214,2.17761
0.393436,-1.182699,-1.182699,1.246422
-0.483342,-0.048177,-0.048177,0.485737
-0.600766,-0.871248,-0.871248,1.058297
-1.136618,0.090717,0.090717,1.140232
0.448283,0.165324,0.165324,0.477797
-0.472322,-2.207045,-2.207045,2.257019
0.306093,0.354209,0.354209,0.468143
0.336157,0.027759,0.027759,0.337301
-0.353106,0.622636,0.622636,0.715793
0.607295,0.854767,0.854767,1.048538
0.096778,0.132694,0.132694,0.164236
-1.693611,-0.698336,-0.698336,1.831937
-0.765512,-1.033769,-1.033769,1.286346
0.054726,-0.104687,-0.104687,0.118128
-2.247918,-1.905663,-1.905663,2.946979
-0.203459,0.882343,0.882343,0.905497
-1.081629,-0.883119,-0.883119,1.39636
-1.347298,-0.409847,-0.409847,1.408257
0.305274,0.248168,0.248168,0.39342
0.113945,-0.650445,-0.650445,0.66035
-0.105575,0.301936,0.301936,0.319862
1.783958,0.692243,0.692243,1.913558
-1.075945,-0.528231,-0.528231,1.198618
0.729776,0.215162,0.215162,0.760833
0.456203,0.346363,0.346363,0.57279
0.915064,0.900226,0.900226,1.283647
-1.301088,-1.159296,-1.159296,1.742641
1.999066,2.078962,2.078962,2.884155
-0.427776,0.833226,0.833226,0.93662
1.971215,1.715804,1.715804,2.613364
-0.418883,-1.162731,-1.162731,1.235883
-2.747905,-1.84338,-1.84338,3.308932
-0.721679,-0.650974,-0.650974,0.971899
-0.466333,0.135668,0.135668,0.485667
-0.502512,-0.657205,-0.657205,0.827307
0.751606,1.038649,1.038649,1.28207
-1.332373,-0.183663,-0.183663,1.344972
-2.163337,-0.215484,-0.215484,2.174043
1.383036,1.295681,1.295681,1.895146
0.821359,-0.066521,-0.066521,0.824049
-1.213949,-0.399,-0.399,1.277839
-0.446506,-0.567699,-0.567699,0.722253
-0.072054,-0.07666,-0.07666,0.105208
-1.50649,-1.615519,-1.615519,2.208939
1.026027,0.166579,0.166579,1.039461
0.650288,0.243553,0.243553,0.694401
-1.747812,-1.810049,-1.810049,2.516173
0.024803,0.022098,0.022098,0.03322
-1.778742,-2.277205,-2.277205,2.889565
-0.945441,-0.726677,-0.726677,1.192442
1.891604,0.558811,0.558811,1.972419
0.272534,0.185546,0.185546,0.3297
-0.282184,0.066668,0.066668,0.289953
-0.480627,-1.167739,-1.167739,1.262781
-0.811043,-0.433175,-0.433175,0.919474
0.823696,0.143269,0.143269,0.836062
-0.883256,-0.531355,-0.531355,1.030766
-0.34832,0.614007,0.614007,0.705926
0.433344,-0.150631,-0.150631,0.458777
-0.317917,-0.074901,-0.074901,0.326621
-0.936636,-0.770161,-0.770161,1.212614
-0.572379,-0.01512,-0.01512,0.572579
0.0958,0.072224,0.072224,0.119975
0.205011,-0.701301,-0.701301,0.730652
-1.909483,-1.90586,-1.90586,2.697856
-1.071975,0.061586,0.061586,1.073743
-1.415278,-1.064078,-1.064078,1.77067
0.836434,0.151881,0.151881,0.850112
-0.436215,-0.449942,-0.449942,0.626683
1.435223,0.85491,0.85491,1.67055
1.283212,1.270382,1.270382,1.805687
-1.196035,-1.040617,-1.040617,1.585365
0.188377,-0.273134,-0.273134,0.331795
0.784983,-0.246539,-0.246539,0.822787
0.321714,0.382026,0.382026,0.499444
-0.858108,-1.408505,-1.408505,1.649314
-0.950854,-0.15385,-0.15385,0.96322
-0.651748,0.340139,0.340139,0.735167
1.168577,1.422339,1.422339,1.84082
-0.597582,-1.375338,-1.375338,1.499552
0.160901,-0.565722,-0.565722,0.588159
-0.734047,0.865239,0.865239,1.134665
0.388982,0.242004,0.242004,0.458119
-1.812731,-0.683682,-0.683682,1.937373
-0.037287,-0.140324,-0.140324,0.145193
2.802797,2.366096,2.366096,3.667981
0.445019,0.641621,0.641621,0.780845
-1.087463,-1.188646,-1.188646,1.611042
0.525104,1.187523,1.187523,1.298439
-1.606573,0.32199,0.32199,1.638521
0.785234,1.010242,1.010242,1.279524
1.049963,0.384286,0.384286,1.118078
1.739253,2.440642,2.440642,2.996954
-0.262282,-0.999504,-0.999504,1.033344
0.340486,0.394844,0.394844,0.521375
-1.599692,-1.350586,-1.350586,2.093585
-0.768968,-0.224749,-0.224749,0.801139
3.324662,2.831278,2.831278,4.366865
0.550056,0.073539,0.073539,0.55495
0.11857,-0.480878,-0.480878,0.49528
-0.219871,0.058744,0.058744,0.227583
0.10633,0.824902,0.824902,0.831726
0.805216,1.682818,1.682818,1.865542
2.421529,2.062179,2.062179,3.180626
1.648788,0.801942,0.801942,1.83347
-0.040958,0.286884,0.286884,0.289793
-0.010389,1.060345,1.060345,1.060396
-0.993378,-1.045937,-1.045937,1.442492
-1.073177,-1.386596,-1.386596,1.753385
2.404744,1.571825,1.571825,2.872877
-1.574469,-0.833903,-0.833903,1.78167
-1.579071,-1.850925,-1.850925,2.432979
-1.465334,-0.094292,-0.094292,1.468365
0.583632,1.327877,1.327877,1.450478
0.962864,1.748315,1.748315,1.995924
1.453158,0.986032,0.986032,1.756111
-0.340223,0.077855,0.077855,0.349017
-0.671441,0.169126,0.169126,0.692414
0.42829,0.087072,0.087072,0.437052
1.352757,1.12476,1.12476,1.759272
0.116642,0.207635,0.207635,0.238154
-0.351436,-0.480764,-0.480764,0.595517
-0.371998,-1.401078,-1.401078,1.449621
-0.091783,-0.181087,-0.181087,0.203019
0.071147,-0.573895,-0.573895,0.578288
0.843732,-0.439177,-0.439177,0.951189
1.328512,0.294646,0.294646,1.360794
-0.30799,-0.783608,-0.783608,0.841961
0.189121,-0.244983,-0.244983,0.309489
0.416468,0.070859,0.070859,0.422453
0.941676,0.531575,0.531575,1.081354
-1.099902,-1.05175,-1.05175,1.521829
-1.540836,-0.693894,-0.693894,1.689871
-0.290425,-0.656746,-0.656746,0.718096
-0.889412,-1.245056,-1.245056,1.530104
-1.479837,-1.773554,-1.773554,2.309851
-0.690402,-1.114776,-1.114776,1.311252
0.559868,1.351169,1.351169,1.462569
0.140536,-0.412668,-0.412668,0.435941
1.099847,0.358214,0.358214,1.156711
0.926978,0.956056,0.956056,1.331665
1.65043,2.419757,2.419757,2.929017
-0.084389,0.17202,0.17202,0.191605
-0.198348,-0.960355,-0.960355,0.980624
-0.271862,0.372305,0.372305,0.460999
-0.110971,-0.134184,-0.134184,0.174126
1.261274,0.631073,0.631073,1.410343
-0.648288,0.331274,0.331274,0.728025
1.37357,0.551861,0.551861,1.480286
-0.057638,0.234538,0.234538,0.241517
0.135039,-0.313045,-0.313045,0.340929
0.398713,0.299036,0.299036,0.498392
-0.22831,0.156791,0.156791,0.276963
0.236572,0.161508,0.161508,0.286446
-0.150548,0.391729,0.391729,0.419662
-0.950649,-2.23952,-2.23952,2.432937
-1.001722,-0.239848,-0.239848,1.030036
-0.18986,-0.905083,-0.905083,0.924782
-0.413687,-0.819894,-0.819894,0.918348
1.365704,1.773008,1.773008,2.238014
-0.467324,-1.400381,-1.400381,1.476299
-0.460136,-0.179814,-0.179814,0.494022
0.570212,0.964901,0.964901,1.120792
1.235346,-1.025689,-1.025689,1.605651
0.263141,0.324604,0.324604,0.417865
-0.711086,-0.198429,-0.198429,0.738253
-1.133717,-0.42151,-0.42151,1.209539
1.657787,1.558852,1.558852,2.275583
0.444603,0.924035,0.924035,1.025433
-0.8782,-0.837818,-0.837818,1.213744
-0.004792,-0.843074,-0.843074,0.843087
-0.505099,-0.307969,-0.307969,0.591583
1.290009,0.248485,0.248485,1.313723
0.213283,0.681162,0.681162,0.713772
-1.446277,-1.464211,-1.464211,2.058065
-0.748901,-0.355545,-0.355545,0.829014
-0.230305,-1.180735,-1.180735,1.202987
-0.053918,0.664087,0.664087,0.666273
-1.365293,-1.213771,-1.213771,1.826818
0.160781,0.071184,0.071184,0.175834
-0.993146,-1.379568,-1.379568,1.699867
0.110822,0.657504,0.657504,0.666778
1.890448,2.843919,2.843919,3.414919
-0.519741,-0.849712,-0.849712,0.996063
-0.254222,0.691857,0.691857,0.737085
0.114571,-0.169332,-0.169332,0.20445
0.534354,0.370736,0.370736,0.650369
-0.872855,-1.360983,-1.360983,1.616833
0.261451,0.62318,0.62318,0.675803
1.053106,0.962185,0.962185,1.426475
2.072048,2.312431,2.312431,3.104951
0.091274,-0.2819,-0.2819,0.296308
-0.772993,-0.19285,-0.19285,0.796687
-0.642461,-0.205501,-0.205501,0.674527
-0.177803,0.005462,0.005462,0.177887
0.824124,0.846472,0.846472,1.181396
0.031476,0.21623,0.21623,0.218509
-0.77367,1.000154,1.000154,1.264466
-1.475868,-1.065855,-1.065855,1.820504
-1.102566,-0.924528,-0.924528,1.43889
-1.436471,-1.236471,-1.236471,1.895339
-0.955629,-0.688435,-0.688435,1.177782
-0.885983,-1.113151,-1.113151,1.422699
-2.188137,-2.126707,-2.126707,3.051364
2.091189,1.482693,1.482693,2.563484
1.197245,1.457176,1.457176,1.885937
0.405726,-0.263639,-0.263639,0.483858
-0.081684,0.008059,0.008059,0.082081
-1.269483,-0.72715,-0.72715,1.462988
-0.47583,-0.911153,-0.911153,1.027917
0.866209,0.043636,0.043636,0.867307
1.662852,1.34256,1.34256,2.137181
2.07049,2.079093,2.079093,2.934205
3.024568,2.637538,2.637538,4.013056
-1.798285,-1.557948,-1.557948,2.379292
0.475577,0.536457,0.536457,0.716909
0.094557,0.375621,0.375621,0.38734
0.676044,1.323056,1.323056,1.48577
-0.929061,-1.453084,-1.453084,1.724705
0.733324,0.990612,0.990612,1.232508
-1.366261,0.60045,0.60045,1.492384
-1.232122,-1.281363,-1.281363,1.777643
-1.022441,-0.797024,-0.797024,1.296392
-0.684446,-0.219028,-0.219028,0.718637
0.408811,-0.11858,-0.11858,0.425661
-0.851145,-0.611374,-0.611374,1.047963
0.076103,-0.87175,-0.87175,0.875066
1.074088,0.353228,0.353228,1.130679
-0.373771,-0.835593,-0.835593,0.91538
-0.201556,-0.37174,-0.37174,0.422865
-0.433925,-1.699573,-1.699573,1.754092
0.448787,1.008456,1.008456,1.103809
1.016548,1.215077,1.215077,1.58423
1.171314,1.346899,1.346899,1.784969
0.723029,0.536906,0.536906,0.900577
-0.058667,0.719362,0.719362,0.721751
1.32598,0.284833,0.284833,1.356227
-0.360291,-0.520886,-0.520886,0.63335
0.028654,0.129669,0.129669,0.132797
-0.172257,-1.019063,-1.019063,1.03352
0.40293,0.265771,0.265771,0.482687
0.239297,1.201205,1.201205,1.224808
0.657719,1.132548,1.132548,1.309679
0.494558,-0.082955,-0.082955,0.501467
0.07808,-0.198267,-0.198267,0.213088
-0.298954,0.635281,0.635281,0.702108
-1.61653,-0.636066,-0.636066,1.737167
1.217763,1.339216,1.339216,1.810096
0.070757,0.112764,0.112764,0.133125
-0.314963,-0.131458,-0.131458,0.341296
0.270279,-0.09424,-0.09424,0.286238
-0.38008,-0.015308,-0.015308,0.380388
0.103573,1.09256,1.09256,1.097459
0.146229,0.2168,0.2168,0.261506
0.579556,0.640117,0.640117,0.863502
-0.931934,0.207075,0.207075,0.954663
-0.310313,1.5839,1.5839,1.614012
1.396689,1.029687,1.029687,1.735222
-0.026858,0.329321,0.329321,0.330414
-0.443711,0.040648,0.040648,0.445569
-0.687563,-0.899084,-0.899084,1.131854
-1.059519,-0.816161,-0.816161,1.337423
-1.594767,-1.628447,-1.628447,2.279281
2.059466,1.981673,1.981673,2.858047
-0.661157,-0.077757,-0.077757,0.665714
0.270187,-0.219878,-0.219878,0.34835
0.003969,0.369834,0.369834,0.369855
0.234278,0.318815,0.318815,0.395638
0.430558,-0.063781,-0.063781,0.435257
1.164798,0.832333,0.832333,1.431619
1.379251,1.270514,1.270514,1.875244
1.302586,0.627281,0.627281,1.445757
0.658154,0.133766,0.133766,0.67161
-0.827585,-0.345679,-0.345679,0.896878
-1.339321,-0.606435,-0.606435,1.470219
0.282201,0.938385,0.938385,0.979899
-1.432725,-1.322513,-1.322513,1.949805
-2.342382,-0.748695,-0.748695,2.459125
-0.911005,-0.735425,-0.735425,1.170803
1.817816,1.575448,1.575448,2.405513
-1.318901,-0.713094,-0.713094,1.499334
1.19806,0.954091,0.954091,1.531547
0.636036,0.234596,0.234596,0.677921
-0.100951,-0.362116,-0.362116,0.375924
1.283468,1.511352,1.511352,1.982795
1.206472,1.783556,1.783556,2.153287
1.824101,1.502781,1.502781,2.363408
-2.323131,-1.296477,-1.296477,2.660412
0.641584,1.619922,1.619922,1.742348
1.050903,0.846304,0.846304,1.349307
1.698411,2.013151,2.013151,2.63389
-1.539847,-0.982126,-0.982126,1.82639
-0.290628,-0.566153,-0.566153,0.636391
0.442386,-0.381192,-0.381192,0.583963
-1.558774,-1.313199,-1.313199,2.038202
0.284229,0.509834,0.509834,0.583709
1.575204,1.678975,1.678975,2.302221
1.127157,1.049263,1.049263,1.539946
-0.520858,-0.517683,-0.517683,0.734362
-0.739089,-0.964606,-0.964606,1.215202
-1.099347,-0.534584,-0.534584,1.222433
-1.341522,-0.626808,-0.626808,1.480733
-0.353728,0.08385,0.08385,0.36353
1.433134,0.322604,0.322604,1.468995
1.79167,1.357227,1.357227,2.247698
-1.112436,-2.018913,-2.018913,2.305108
-1.157765,-0.292758,-0.292758,1.194206
0.027944,-0.098459,-0.098459,0.102347
0.902717,0.320661,0.320661,0.957978
0.547649,0.72334,0.72334,0.907271
-0.114984,-0.612806,-0.612806,0.6235
0.427329,-0.152742,-0.152742,0.453806
0.613637,1.096498,1.096498,1.256526
0.063804,0.064612,0.064612,0.090806
-1.095006,0.175102,0.175102,1.108917
-0.609385,-1.13711,-1.13711,1.290105
-0.597394,-1.508346,-1.508346,1.62234
0.372321,-0.256085,-0.256085,0.451887
-2.226854,-1.303464,-1.303464,2.58029
-0.317145,0.359417,0.359417,0.479334
0.588431,1.07264,1.07264,1.22344
-0.04238,-0.725811,-0.725811,0.727047
0.383262,0.478128,0.478128,0.612778
0.263033,-0.128934,-0.128934,0.292934
-0.394647,-0.88196,-0.88196,0.96623
0.034766,-0.540973,-0.540973,0.542089
-0.271658,0.615944,0.615944,0.67319
-1.323048,-2.200025,-2.200025,2.567209
0.787118,0.124107,0.124107,0.796842
-0.222339,-0.316233,-0.316233,0.386572
0.709458,0.245895,0.245895,0.750863
0.665308,-0.562719,-0.562719,0.87137
-1.642407,-1.761958,-1.761958,2.408734
-1.278343,-1.498622,-1.498622,1.969779
-0.416665,0.137544,0.137544,0.43878
2.416938,2.027508,2.027508,3.154739
-0.493343,0.033703,0.033703,0.494493
0.661857,0.346062,0.346062,0.74687
-0.572396,-1.252427,-1.252427,1.377029
0.249476,0.158656,0.158656,0.295652
-0.275366,-0.44317,-0.44317,0.521753
0.993497,0.128718,0.128718,1.001801
0.567085,-0.776406,-0.776406,0.961453
0.510288,-0.622839,-0.622839,0.805185
-0.607607,-0.649038,-0.649038,0.889065
-1.399513,-0.768992,-0.768992,1.596867
0.303813,0.625309,0.625309,0.695207
1.21436,0.534656,0.534656,1.326849
2.209333,1.897868,1.897868,2.912569
1.065636,0.907493,0.907493,1.399687
-1.802037,-2.154935,-2.154935,2.809107
1.200027,1.242713,1.242713,1.727542
0.472506,0.451881,0.451881,0.653803
-0.254718,-1.61684,-1.61684,1.636781
0.967055,1.050278,1.050278,1.427683
-0.269099,-0.200857,-0.200857,0.335794
0.023434,0.596681,0.596681,0.597141
-0.227859,0.494586,0.494586,0.54455
0.543411,-0.066148,-0.066148,0.547422
1.425438,1.074482,1.074482,1.785044
1.401168,0.127662,0.127662,1.406972
0.021311,0.434068,0.434068,0.434591
-1.553304,-1.443199,-1.443199,2.120277
-0.079799,-0.887386,-0.887386,0.890966
0.784424,2.113583,2.113583,2.254452
-1.4476,-2.359929,-2.359929,2.768539
-0.78511,-1.10757,-1.10757,1.357611
-0.735471,-0.348946,-0.348946,0.814052
-0.275577,-0.013717,-0.013717,0.275918
-1.707985,-1.550922,-1.550922,2.30707
0.285554,1.358708,1.358708,1.388391
-2.699655,-2.586709,-2.586709,3.738877
-1.725343,-0.855555,-0.855555,1.92582
0.065239,0.661419,0.661419,0.664629
0.15851,0.550017,0.550017,0.572402
0.670774,0.98057,0.98057,1.188047
2.400123,2.718523,2.718523,3.626425
-0.482458,-0.315306,-0.315306,0.576353
0.148255,0.630173,0.630173,0.647377
0.0715,-0.24512,-0.24512,0.255335
0.336884,0.328047,0.328047,0.470218
0.292745,0.009071,0.009071,0.292886
-0.359007,0.190943,0.190943,0.406626
-0.437473,-0.101545,-0.101545,0.449104
0.963086,0.396962,0.396962,1.041688
-0.081654,0.264351,0.264351,0.276675
-0.181507,-1.251834,-1.251834,1.264925
0.370588,0.05715,0.05715,0.374969
-1.298157,-0.807202,-0.807202,1.528655
-0.241628,-1.616079,-1.616079,1.634042
0.577674,-1.124839,-1.124839,1.264504
-0.679651,-0.844124,-0.844124,1.08373
0.111571,0.057833,0.057833,0.125669
0.99965,1.074221,1.074221,1.467396
-2.18627,-1.252287,-1.252287,2.519523
0.395358,0.40526,0.40526,0.566166
-1.726541,-1.502589,-1.502589,2.288824
1.924526,1.165785,1.165785,2.250079
-0.226838,-1.180939,-1.180939,1.202527
0.582095,-0.768559,-0.768559,0.964115
0.348181,0.109192,0.109192,0.364901
0.020255,-0.075363,-0.075363,0.078038
-0.65251,-1.096226,-1.096226,1.275727
-0.377413,-0.355625,-0.355625,0.518565
0.976941,1.130664,1.130664,1.494261
-0.912795,-0.036754,-0.036754,0.913535
0.455726,0.458541,0.458541,0.646487
-0.551167,-0.901462,-0.901462,1.056607
1.050688,1.055019,1.055019,1.488963
0.772747,-0.080862,-0.080862,0.776967
0.763761,1.132502,1.132502,1.365976
-0.797787,-0.762669,-0.762669,1.103689
2.102254,2.181505,2.181505,3.029593
-0.549247,-0.85362,-0.85362,1.015057
0.352303,0.72159,0.72159,0.803
-0.943052,-0.321385,-0.321385,0.996311
-0.577276,-2.573568,-2.573568,2.637518
2.137159,1.117156,1.117156,2.411532
0.297477,-0.514136,-0.514136,0.593993
0.963064,1.239022,1.239022,1.569289
0.840566,0.991841,0.991841,1.300115
-1.380563,-0.125788,-0.125788,1.386282
1.610764,1.374529,1.374529,2.11752
-0.245818,0.029923,0.029923,0.247633
0.876921,2.079203,2.079203,2.256563
-1.46942,-1.153917,-1.153917,1.868347
0.091642,0.090561,0.090561,0.128839
1.15486,1.591597,1.591597,1.966439
1.529837,1.079321,1.079321,1.872253
-1.327019,-2.002149,-2.002149,2.401995
1.22202,0.694808,0.694808,1.405735
-0.607118,0.171542,0.171542,0.630888
-2.149796,-0.924755,-0.924755,2.340255
0.212724,0.249371,0.249371,0.327776
0.141211,0.545148,0.545148,0.56314
-1.704575,-0.93275,-0.93275,1.943089
-1.234636,-1.383553,-1.383553,1.854331
-0.845205,-0.959531,-0.959531,1.278699
-1.100635,0.245426,0.245426,1.127666
-1.125961,-0.923372,-0.923372,1.456161
0.772315,0.589506,0.589506,0.97159
1.222675,0.857564,0.857564,1.493436
0.415374,0.753839,0.753839,0.860703
0.10858,0.536241,0.536241,0.547123
-0.498487,-0.831779,-0.831779,0.969714
-0.984119,0.164273,0.164273,0.997735
-1.32453,-0.641113,-0.641113,1.471531
-0.413424,-0.697119,-0.697119,0.81049
0.487318,0.610921,0.610921,0.781475
-0.6884,0.003048,0.003048,0.688406
-1.238083,-0.912902,-0.912902,1.538259
1.171226,0.609568,0.609568,1.320358
-0.423525,0.979424,0.979424,1.067073
0.283852,0.907637,0.907637,0.950988
-1.156042,-1.694683,-1.694683,2.051435
-0.072939,-0.255925,-0.255925,0.266115
0.927987,0.181823,0.181823,0.945632
-0.145146,0.026182,0.026182,0.147489
0.385292,-1.077355,-1.077355,1.144178
-0.933535,-0.968761,-0.968761,1.345357
1.382793,0.962334,0.962334,1.684697
-1.735412,-1.849744,-1.849744,2.536377
-0.463897,-0.191111,-0.191111,0.501721
0.979906,0.431437,0.431437,1.070679
-0.511275,-0.599298,-0.599298,0.787756
-1.063318,-1.774245,-1.774245,2.068475
0.969059,1.520032,1.520032,1.802657
1.809319,1.139661,1.139661,2.138331
-0.859093,-0.497487,-0.497487,0.992741
-0.624643,0.612269,0.612269,0.874673
1.10111,0.255529,0.255529,1.130371
0.532893,0.395824,0.395824,0.663816
-0.169334,-0.754332,-0.754332,0.773105
0.667171,1.733423,1.733423,1.857383
0.288446,1.116276,1.116276,1.152941
0.082511,0.11927,0.11927,0.145029
0.083015,-0.424457,-0.424457,0.432499
-1.870395,-1.027474,-1.027474,2.134029
1.356319,0.867916,0.867916,1.610242
-0.021156,-0.700257,-0.700257,0.700577
-0.760788,-1.639044,-1.639044,1.807004
0.555831,-0.19327,-0.19327,0.588474
1.606444,1.365445,1.365445,2.108341
0.445315,-1.24338,-1.24338,1.32072
-1.174953,-0.042721,-0.042721,1.175729
0.139536,-0.152753,-0.152753,0.20689
-0.660876,-0.510318,-0.510318,0.834974
0.498275,-0.696042,-0.696042,0.856009
0.060384,-0.073786,-0.073786,0.095345
-1.295187,-1.631286,-1.631286,2.082931
-1.123709,-1.14744,-1.14744,1.606033
0.064507,0.307582,0.307582,0.314274
-1.096774,-0.164209,-0.164209,1.108998
-1.887829,-0.431074,-0.431074,1.93642
-0.497086,-0.815706,-0.815706,0.955233
0.161108,-0.584724,-0.584724,0.606513
-0.25503,-0.224782,-0.224782,0.339952
-0.352004,-0.333191,-0.333191,0.484689
0.155725,-0.220922,-0.220922,0.27029
0.404003,0.332148,0.332148,0.523011
0.023079,-0.540526,-0.540526,0.541019
0.275554,0.275067,0.275067,0.389348
0.116263,-0.780865,-0.780865,0.789473
-1.391881,-0.473898,-0.473898,1.470344
0.546351,-0.353714,-0.353714,0.650855
0.846494,0.724112,0.724112,1.113953
0.778137,0.33265,0.33265,0.846259
0.939923,0.148432,0.148432,0.951571
-0.193521,0.554341,0.554341,0.587149
0.718862,1.320851,1.320851,1.503799
0.19388,-0.250633,-0.250633,0.31687
0.541208,0.746092,0.746092,0.921716
-0.573327,-1.48812,-1.48812,1.594743
1.450694,1.082938,1.082938,1.810323
0.084539,0.22959,0.22959,0.24466
-1.348988,-1.144072,-1.144072,1.768805
-0.714445,-0.906242,-0.906242,1.153996
0.739865,-0.362193,-0.362193,0.823762
-1.545683,-0.578963,-0.578963,1.650556
0.64445,0.456944,0.456944,0.790009
-0.280223,1.015246,1.015246,1.053209
0.533811,0.845243,0.845243,0.999695
0.018506,-0.158259,-0.158259,0.159337
-1.499592,-1.975249,-1.975249,2.479997
0.922061,-0.238437,-0.238437,0.952391
0.555536,-0.111833,-0.111833,0.566681
-0.912513,-1.46299,-1.46299,1.724244
0.681896,0.574288,0.574288,0.891509
-0.961297,-1.044024,-1.044024,1.419182
-0.761075,-0.886402,-0.886402,1.168308
-0.840535,-1.526185,-1.526185,1.742337
0.918166,0.527642,0.527642,1.058979
1.119171,0.087078,0.087078,1.122554
-0.217701,-0.335401,-0.335401,0.39986
-0.92719,-0.927208,-0.927208,1.311257
-0.476634,-0.908816,-0.908816,1.026219
-0.575706,0.140193,0.140193,0.59253
-0.002489,-0.494194,-0.494194,0.4942
-0.997967,0.304941,0.304941,1.043517
-1.148493,-1.27635,-1.27635,1.717005
0.025631,1.000161,1.000161,1.000489
0.478345,0.871545,0.871545,0.994186
0.303925,0.430055,0.430055,0.52661
0.903051,-0.046533,-0.046533,0.904249
0.75659,0.321717,0.321717,0.82215
-0.000023,0.420607,0.420607,0.420607
-1.742127,-1.270914,-1.270914,2.156439
-1.075503,-0.74005,-0.74005,1.305519
-0.3975,0.53339,0.53339,0.665215
-1.096495,-0.714567,-0.714567,1.308781
-0.267652,0.218312,0.218312,0.345395
1.093059,-0.033497,-0.033497,1.093573
-0.494375,-1.144479,-1.144479,1.246691
-2.414763,-2.210237,-2.210237,3.273565
0.038462,1.263613,1.263613,1.264199
-0.899748,-0.870996,-0.870996,1.25227
0.152093,-0.368387,-0.368387,0.398549
-2.157048,-1.09931,-1.09931,2.42102
-0.418666,-0.660679,-0.660679,0.782162
0.627471,0.577926,0.577926,0.853064
0.97674,1.581281,1.581281,1.85862
0.000432,0.092759,0.092759,0.09276
-0.996009,-0.54042,-0.54042,1.133176
-0.310011,0.015947,0.015947,0.310421
-0.311023,-0.578444,-0.578444,0.656759
-0.781271,-0.83282,-0.83282,1.141917
-0.176879,-0.16434,-0.16434,0.241441
0.861503,0.546281,0.546281,1.020104
-0.866349,-0.173103,-0.173103,0.883473
1.146748,2.264567,2.264567,2.538364
0.732718,1.578694,1.578694,1.740446
0.446798,-0.054735,-0.054735,0.450138
-1.077983,-2.137061,-2.137061,2.393549
-0.107095,0.753875,0.753875,0.761444
1.198717,1.102097,1.102097,1.628355
0.249022,1.542165,1.542165,1.562141
-0.542036,-0.412532,-0.412532,0.681166
